job_id,backend,current_time,queue_position,status,finish_time,output
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:24:38.273846,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:24:38.861287,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:24:39.346627,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:25:45.855606,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:25:46.254771,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:25:46.870646,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:26:46.985351,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:26:47.770043,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:26:48.594616,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:27:48.215905,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:27:48.743806,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:27:49.308516,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:28:53.853917,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:28:54.561709,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:28:55.074639,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:29:52.831985,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:29:53.334047,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:29:53.859089,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:30:57.346007,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:30:57.857902,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:30:58.370184,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:31:55.503865,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:31:56.327272,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:31:56.843625,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:33:00.422319,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:33:01.144710,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:33:01.758822,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:33:29.603070,,JobStatus.VALIDATING,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:34:06.579627,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:34:07.228813,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:34:07.822801,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:34:17.535486,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:35:13.145482,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:35:13.910332,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:35:14.424300,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:35:21.229340,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:36:14.773259,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:36:15.183415,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:36:15.863228,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:36:18.164963,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:37:18.805891,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:37:19.288263,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:37:19.904283,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:37:21.801135,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:38:24.561786,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:38:25.133841,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:38:25.656736,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:38:27.896576,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:39:28.415933,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:39:28.825694,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:39:29.646055,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:39:32.695852,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:40:32.298723,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:40:32.886297,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:40:33.438986,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:40:33.903917,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:41:32.968322,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:41:33.607884,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:41:34.805750,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:41:35.228214,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:42:40.206652,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:42:40.932265,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:42:41.547213,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:42:42.052120,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:43:34.474826,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:43:35.091322,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:43:35.708599,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:43:36.328184,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:44:34.785571,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:44:35.302527,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:44:35.819265,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:44:36.320278,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:45:30.896980,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:45:31.424911,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:45:31.848799,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:45:32.441201,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:46:28.352803,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:46:28.862882,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:46:29.684657,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:46:30.296803,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:47:28.875210,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:47:29.552239,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:47:30.099165,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:47:30.610500,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:48:33.277837,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:48:33.724145,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:48:34.512886,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:48:35.428232,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:49:35.124020,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:49:35.630209,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:49:36.251869,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:49:36.811346,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:50:34.387590,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:50:34.929420,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:50:35.425291,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:50:35.834075,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:51:39.685952,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:51:40.255352,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:51:40.773934,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:51:41.583259,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:52:44.365361,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:52:44.871052,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:52:45.266503,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:52:45.896139,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:53:47.252132,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:53:47.952784,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:53:48.561323,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:53:49.169647,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,15:54:19.173509,,JobStatus.VALIDATING,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:54:53.068952,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:54:53.679378,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:54:54.200727,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:54:54.757100,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,15:55:07.313628,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:55:50.218560,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:55:50.827418,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:55:51.347642,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:55:51.858076,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,15:56:01.800620,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:56:48.685359,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:56:49.196995,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:56:49.807221,,JobStatus.CANCELLED,,
5edf9db953a7ae00130f291b,ibmq_vigo,15:56:50.631113,,JobStatus.CANCELLED,,
5edfa29aa47c8800121e16c6,ibmq_vigo,15:57:00.871330,,JobStatus.CANCELLED,,
5edf8f4c86d5bb0014ec6323,ibmq_vigo,15:58:01.787140,,JobStatus.CANCELLED,,
5edf93f81e236100126a8e3f,ibmq_vigo,15:58:02.240024,,JobStatus.CANCELLED,,
5edf98acc872b500124de7a2,ibmq_vigo,15:58:03.021648,,JobStatus.CANCELLED,,
