job_id,backend,current_time,queue_position,status,finish_time,output
5edf7d83c872b500124de5c1,ibmq_vigo,13:20:16.855274,51,JobStatus.QUEUED,,
5edf7d8c1e236100126a8c97,ibmq_london,13:20:18.090024,4,JobStatus.QUEUED,,
5edf7d9d86d5bb0014ec61ec,ibmq_rome,13:20:19.409536,2,JobStatus.QUEUED,,
5edf7e2aec0272001323f99e,ibmq_ourense,13:20:21.468972,3,JobStatus.QUEUED,,
5edf7e33b0dede00154835f8,ibmq_essex,13:20:23.722498,4,JobStatus.QUEUED,,
5edf7e5db0dede00154835fe,ibmqx2,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 19, 41, 852000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 19, 43, 630000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 19, 43, 662000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 19, 44, 218000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 19, 44, 412000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 20, 1, 689000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 20, 8, 892000, tzinfo=tzlocal())}","{'1': 988, '0': 36}"
5edf7e6786d5bb0014ec61f6,ibmq_burlington,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 19, 50, 986000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 19, 52, 604000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 19, 52, 651000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 19, 53, 241000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 19, 53, 389000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 19, 58, 317000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 20, 9, 687000, tzinfo=tzlocal())}","{'1': 988, '0': 36}"
5edf7e6bec0272001323f9a1,ibmq_armonk,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 19, 55, 906000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 19, 57, 574000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 19, 57, 616000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 19, 58, 175000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 19, 58, 361000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 19, 58, 755000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 20, 10, 453000, tzinfo=tzlocal())}","{'1': 954, '0': 70}"
5edf7e91f5c34c0013850eae,ibmqx2,13:20:34.164349,,JobStatus.VALIDATING,,
5edf7e9953a7ae00130f26e8,ibmq_burlington,13:20:41.732910,,JobStatus.VALIDATING,,
5edf7e9f86d5bb0014ec61f9,ibmq_armonk,13:20:48.393328,,JobStatus.VALIDATING,,
5edf7d7ea47c8800121e1415,ibmq_16_melbourne,13:21:06.514536,1,JobStatus.QUEUED,,
5edf7d83c872b500124de5c1,ibmq_vigo,13:21:08.674122,51,JobStatus.QUEUED,,
5edf7d8c1e236100126a8c97,ibmq_london,13:21:09.993960,4,JobStatus.QUEUED,,
5edf7d9d86d5bb0014ec61ec,ibmq_rome,13:21:11.429287,2,JobStatus.QUEUED,,
5edf7e2aec0272001323f99e,ibmq_ourense,13:21:13.220119,2,JobStatus.QUEUED,,
5edf7e33b0dede00154835f8,ibmq_essex,13:21:14.909535,4,JobStatus.QUEUED,,
5edf7e91f5c34c0013850eae,ibmqx2,,,JobStatus.DONE,"{'CREATING': datetime.datetime(2020, 6, 9, 13, 20, 33, 273000, tzinfo=tzlocal()), 'CREATED': datetime.datetime(2020, 6, 9, 13, 20, 35, 183000, tzinfo=tzlocal()), 'VALIDATING': datetime.datetime(2020, 6, 9, 13, 20, 35, 220000, tzinfo=tzlocal()), 'VALIDATED': datetime.datetime(2020, 6, 9, 13, 20, 35, 768000, tzinfo=tzlocal()), 'QUEUED': datetime.datetime(2020, 6, 9, 13, 20, 35, 998000, tzinfo=tzlocal()), 'RUNNING': datetime.datetime(2020, 6, 9, 13, 20, 36, 248000, tzinfo=tzlocal()), 'COMPLETED': datetime.datetime(2020, 6, 9, 13, 20, 43, 603000, tzinfo=tzlocal())}","{'1': 997, '0': 27}"
