backend,qubit,gate,prop_name,prop_time
ibmq_essex,0,u3,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,0,u3,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,0,cx,gate_error,2020-06-14 06:27:45+00:00
ibmq_essex,0,cx,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,1,,T1,2020-06-14 06:13:33+00:00
ibmq_essex,1,,T2,2020-06-14 06:15:11+00:00
ibmq_essex,1,,frequency,2020-06-14 06:38:20+00:00
ibmq_essex,1,,readout_error,2020-06-14 06:12:43+00:00
ibmq_essex,1,,prob_meas0_prep1,2020-06-14 06:12:43+00:00
ibmq_essex,1,,prob_meas1_prep0,2020-06-14 06:12:43+00:00
ibmq_essex,1,id,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,1,id,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,1,u1,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,1,u1,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,1,u2,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,1,u2,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,1,u3,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,1,u3,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,1,cx,gate_error,2020-06-14 06:27:45+00:00
ibmq_essex,1,cx,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,1,cx,gate_error,2020-06-14 06:30:38+00:00
ibmq_essex,1,cx,gate_error,2020-06-14 06:34:09+00:00
ibmq_essex,2,,T1,2020-06-14 06:13:33+00:00
ibmq_essex,2,,T2,2020-06-14 06:14:02+00:00
ibmq_essex,2,,frequency,2020-06-14 06:38:20+00:00
ibmq_essex,2,,readout_error,2020-06-14 06:12:43+00:00
ibmq_essex,2,,prob_meas0_prep1,2020-06-14 06:12:43+00:00
ibmq_essex,2,,prob_meas1_prep0,2020-06-14 06:12:43+00:00
ibmq_essex,2,id,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,2,id,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,2,u1,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,2,u1,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,2,u2,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,2,u2,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,2,u3,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,2,u3,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,2,cx,gate_error,2020-06-14 06:30:38+00:00
ibmq_essex,2,cx,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,3,,T1,2020-06-14 06:13:33+00:00
ibmq_essex,3,,T2,2020-06-14 06:14:02+00:00
ibmq_essex,3,,frequency,2020-06-14 06:38:20+00:00
ibmq_essex,3,,readout_error,2020-06-14 06:12:43+00:00
ibmq_essex,3,,prob_meas0_prep1,2020-06-14 06:12:43+00:00
ibmq_essex,3,,prob_meas1_prep0,2020-06-14 06:12:43+00:00
ibmq_essex,3,id,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,3,id,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,3,u1,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,3,u1,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,3,u2,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,3,u2,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,3,u3,gate_error,2020-06-14 06:16:09+00:00
ibmq_essex,3,u3,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,3,cx,gate_error,2020-06-14 06:34:09+00:00
ibmq_essex,3,cx,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,3,cx,gate_error,2020-06-14 06:38:20+00:00
ibmq_essex,4,,T1,2020-06-14 06:13:33+00:00
ibmq_essex,4,,T2,2020-06-14 06:15:11+00:00
ibmq_essex,4,,frequency,2020-06-14 06:38:20+00:00
ibmq_essex,4,,readout_error,2020-06-14 06:12:43+00:00
ibmq_essex,4,,prob_meas0_prep1,2020-06-14 06:12:43+00:00
ibmq_essex,4,,prob_meas1_prep0,2020-06-14 06:12:43+00:00
ibmq_essex,4,id,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,4,id,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,4,u1,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,4,u1,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,4,u2,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,4,u2,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,4,u3,gate_error,2020-06-14 06:19:26+00:00
ibmq_essex,4,u3,gate_length,2020-06-14 06:38:20+00:00
ibmq_essex,4,cx,gate_error,2020-06-14 06:38:20+00:00
ibmq_essex,4,cx,gate_length,2020-06-14 06:38:20+00:00
ibmq_rome,0,,T1,2020-06-14 08:52:31+00:00
ibmq_rome,0,,T2,2020-06-14 08:53:07+00:00
ibmq_rome,0,,frequency,2020-06-14 09:51:00+00:00
ibmq_rome,0,,readout_error,2020-06-14 08:52:08+00:00
ibmq_rome,0,,prob_meas0_prep1,2020-06-14 08:52:08+00:00
ibmq_rome,0,,prob_meas1_prep0,2020-06-14 08:52:08+00:00
ibmq_rome,0,id,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,0,id,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,0,u1,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,0,u1,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,0,u2,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,0,u2,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,0,u3,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,0,u3,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,0,cx,gate_error,2020-06-14 09:20:33+00:00
ibmq_rome,0,cx,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,1,,T1,2020-06-14 08:52:31+00:00
ibmq_rome,1,,frequency,2020-06-14 09:51:00+00:00
ibmq_rome,1,,readout_error,2020-06-14 08:52:08+00:00
ibmq_rome,1,,prob_meas0_prep1,2020-06-14 08:52:08+00:00
ibmq_rome,1,,prob_meas1_prep0,2020-06-14 08:52:08+00:00
ibmq_rome,1,id,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,1,id,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,1,u1,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,1,u1,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,1,u2,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,1,u2,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,1,u3,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,1,u3,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,1,cx,gate_error,2020-06-14 09:20:33+00:00
ibmq_rome,1,cx,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,1,cx,gate_error,2020-06-14 09:33:51+00:00
ibmq_rome,2,,T1,2020-06-14 08:52:31+00:00
ibmq_rome,2,,T2,2020-06-14 08:53:07+00:00
ibmq_rome,2,,frequency,2020-06-14 09:51:00+00:00
ibmq_rome,2,,readout_error,2020-06-14 08:52:08+00:00
ibmq_rome,2,,prob_meas0_prep1,2020-06-14 08:52:08+00:00
ibmq_rome,2,,prob_meas1_prep0,2020-06-14 08:52:08+00:00
ibmq_rome,2,id,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,2,id,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,2,u1,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,2,u1,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,2,u2,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,2,u2,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,2,u3,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,2,u3,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,2,cx,gate_error,2020-06-14 09:33:51+00:00
ibmq_rome,2,cx,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,2,cx,gate_error,2020-06-14 09:44:20+00:00
ibmq_rome,3,,T1,2020-06-14 08:52:31+00:00
ibmq_rome,3,,T2,2020-06-14 08:53:44+00:00
ibmq_rome,3,,frequency,2020-06-14 09:51:00+00:00
ibmq_rome,3,,readout_error,2020-06-14 08:52:08+00:00
ibmq_rome,3,,prob_meas0_prep1,2020-06-14 08:52:08+00:00
ibmq_rome,3,,prob_meas1_prep0,2020-06-14 08:52:08+00:00
ibmq_rome,3,id,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,3,id,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,3,u1,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,3,u1,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,3,u2,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,3,u2,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,3,u3,gate_error,2020-06-14 09:05:57+00:00
ibmq_rome,3,u3,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,3,cx,gate_error,2020-06-14 09:44:20+00:00
ibmq_rome,3,cx,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,3,cx,gate_error,2020-06-14 09:51:00+00:00
ibmq_rome,4,,T1,2020-06-14 08:52:31+00:00
ibmq_rome,4,,T2,2020-06-14 08:53:07+00:00
ibmq_rome,4,,frequency,2020-06-14 09:51:00+00:00
ibmq_rome,4,,readout_error,2020-06-14 08:52:08+00:00
ibmq_rome,4,,prob_meas0_prep1,2020-06-14 08:52:08+00:00
ibmq_rome,4,,prob_meas1_prep0,2020-06-14 08:52:08+00:00
ibmq_rome,4,id,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,4,id,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,4,u1,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,4,u1,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,4,u2,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,4,u2,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,4,u3,gate_error,2020-06-14 08:59:42+00:00
ibmq_rome,4,u3,gate_length,2020-06-14 09:51:00+00:00
ibmq_rome,4,cx,gate_error,2020-06-14 09:51:00+00:00
ibmq_rome,4,cx,gate_length,2020-06-14 09:51:00+00:00
ibmq_armonk,0,,T1,2020-06-13 21:04:32+00:00
ibmq_armonk,0,,T2,2020-06-13 21:04:57+00:00
ibmq_armonk,0,,frequency,2020-06-13 21:07:10+00:00
ibmq_armonk,0,,readout_error,2020-06-13 21:04:21+00:00
ibmq_armonk,0,,prob_meas0_prep1,2020-06-13 21:04:21+00:00
ibmq_armonk,0,,prob_meas1_prep0,2020-06-13 21:04:21+00:00
ibmq_armonk,0,id,gate_error,2020-06-13 21:05:52+00:00
ibmq_armonk,0,id,gate_length,2020-06-13 21:07:10+00:00
ibmq_armonk,0,u1,gate_error,2020-06-13 21:05:52+00:00
ibmq_armonk,0,u1,gate_length,2020-06-13 21:07:10+00:00
ibmq_armonk,0,u2,gate_error,2020-06-13 21:05:52+00:00
ibmq_armonk,0,u2,gate_length,2020-06-13 21:07:10+00:00
ibmq_armonk,0,u3,gate_error,2020-06-13 21:05:52+00:00
ibmq_armonk,0,u3,gate_length,2020-06-13 21:07:10+00:00
ibmq_rome,0,,T1,2020-06-12 09:00:50+00:00
ibmq_rome,0,,T2,2020-06-13 09:11:09+00:00
ibmq_rome,0,,frequency,2020-06-13 10:33:52+00:00
ibmq_rome,0,,readout_error,2020-06-13 09:00:57+00:00
ibmq_rome,0,,prob_meas0_prep1,2020-06-13 09:00:57+00:00
ibmq_rome,0,,prob_meas1_prep0,2020-06-13 09:00:57+00:00
ibmq_rome,0,id,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,0,id,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,0,u1,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,0,u1,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,0,u2,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,0,u2,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,0,u3,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,0,u3,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,0,cx,gate_error,2020-06-13 09:45:11+00:00
ibmq_rome,0,cx,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,1,,T1,2020-06-13 09:06:51+00:00
ibmq_rome,1,,T2,2020-06-13 09:15:29+00:00
ibmq_rome,1,,frequency,2020-06-13 10:33:52+00:00
ibmq_rome,1,,readout_error,2020-06-13 09:00:57+00:00
ibmq_rome,1,,prob_meas0_prep1,2020-06-13 09:00:57+00:00
ibmq_rome,1,,prob_meas1_prep0,2020-06-13 09:00:57+00:00
ibmq_rome,1,id,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,1,id,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,1,u1,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,1,u1,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,1,u2,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,1,u2,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,1,u3,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,1,u3,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,1,cx,gate_error,2020-06-13 09:45:11+00:00
ibmq_rome,1,cx,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,1,cx,gate_error,2020-06-13 10:02:28+00:00
ibmq_rome,2,,T1,2020-06-13 09:06:51+00:00
ibmq_rome,2,,T2,2020-06-13 09:11:09+00:00
ibmq_rome,2,,frequency,2020-06-13 10:33:52+00:00
ibmq_rome,2,,readout_error,2020-06-13 09:00:57+00:00
ibmq_rome,2,,prob_meas0_prep1,2020-06-13 09:00:57+00:00
ibmq_rome,2,,prob_meas1_prep0,2020-06-13 09:00:57+00:00
ibmq_rome,2,id,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,2,id,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,2,u1,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,2,u1,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,2,u2,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,2,u2,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,2,u3,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,2,u3,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,2,cx,gate_error,2020-06-13 10:02:28+00:00
ibmq_rome,2,cx,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,2,cx,gate_error,2020-06-13 10:18:09+00:00
ibmq_rome,3,,T1,2020-06-12 09:00:50+00:00
ibmq_rome,3,,T2,2020-06-13 09:15:29+00:00
ibmq_rome,3,,frequency,2020-06-13 10:33:52+00:00
ibmq_rome,3,,readout_error,2020-06-13 09:00:57+00:00
ibmq_rome,3,,prob_meas0_prep1,2020-06-13 09:00:57+00:00
ibmq_rome,3,,prob_meas1_prep0,2020-06-13 09:00:57+00:00
ibmq_rome,3,id,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,3,id,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,3,u1,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,3,u1,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,3,u2,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,3,u2,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,3,u3,gate_error,2020-06-13 09:26:00+00:00
ibmq_rome,3,u3,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,3,cx,gate_error,2020-06-13 10:18:09+00:00
ibmq_rome,3,cx,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,3,cx,gate_error,2020-06-13 10:33:52+00:00
ibmq_rome,4,,T1,2020-06-13 09:06:51+00:00
ibmq_rome,4,,T2,2020-06-13 09:11:09+00:00
ibmq_rome,4,,frequency,2020-06-13 10:33:52+00:00
ibmq_rome,4,,readout_error,2020-06-13 09:00:57+00:00
ibmq_rome,4,,prob_meas0_prep1,2020-06-13 09:00:57+00:00
ibmq_rome,4,,prob_meas1_prep0,2020-06-13 09:00:57+00:00
ibmq_rome,4,id,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,4,id,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,4,u1,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,4,u1,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,4,u2,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,4,u2,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,4,u3,gate_error,2020-06-13 09:19:50+00:00
ibmq_rome,4,u3,gate_length,2020-06-13 10:33:52+00:00
ibmq_rome,4,cx,gate_error,2020-06-13 10:33:52+00:00
ibmq_rome,4,cx,gate_length,2020-06-13 10:33:52+00:00
ibmqx2,0,,T1,2020-06-12 08:27:20+00:00
ibmqx2,0,,T2,2020-06-13 08:31:56+00:00
ibmqx2,0,,frequency,2020-06-13 09:11:55+00:00
ibmqx2,0,,readout_error,2020-06-13 08:30:28+00:00
ibmqx2,0,,prob_meas0_prep1,2020-06-13 08:30:28+00:00
ibmqx2,0,,prob_meas1_prep0,2020-06-13 08:30:28+00:00
ibmqx2,0,id,gate_error,2020-06-13 08:34:48+00:00
ibmqx2,0,id,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,0,u1,gate_error,2020-06-13 08:34:48+00:00
ibmqx2,0,u1,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,0,u2,gate_error,2020-06-13 08:34:48+00:00
ibmqx2,0,u2,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,0,u3,gate_error,2020-06-13 08:34:48+00:00
ibmqx2,0,u3,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,0,cx,gate_error,2020-06-13 08:45:58+00:00
ibmqx2,0,cx,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,0,cx,gate_error,2020-06-13 08:50:50+00:00
ibmqx2,1,,T1,2020-06-13 08:31:00+00:00
ibmqx2,1,,frequency,2020-06-13 09:11:55+00:00
ibmqx2,1,,readout_error,2020-06-13 08:30:28+00:00
ibmqx2,1,,prob_meas0_prep1,2020-06-13 08:30:28+00:00
ibmqx2,1,,prob_meas1_prep0,2020-06-13 08:30:28+00:00
ibmqx2,1,id,gate_error,2020-06-13 08:36:23+00:00
ibmqx2,1,id,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,1,u1,gate_error,2020-06-13 08:36:23+00:00
ibmqx2,1,u1,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,1,u2,gate_error,2020-06-13 08:36:23+00:00
ibmqx2,1,u2,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,1,u3,gate_error,2020-06-13 08:36:23+00:00
ibmqx2,1,u3,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,1,cx,gate_error,2020-06-13 08:45:58+00:00
ibmqx2,1,cx,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,1,cx,gate_error,2020-06-13 08:56:30+00:00
ibmqx2,2,,T1,2020-06-13 08:31:00+00:00
ibmqx2,2,,T2,2020-06-13 08:33:59+00:00
ibmqx2,2,,frequency,2020-06-13 09:11:55+00:00
ibmqx2,2,,readout_error,2020-06-13 08:30:28+00:00
ibmqx2,2,,prob_meas0_prep1,2020-06-13 08:30:28+00:00
ibmqx2,2,,prob_meas1_prep0,2020-06-13 08:30:28+00:00
ibmqx2,2,id,gate_error,2020-06-13 08:38:20+00:00
ibmqx2,2,id,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,2,u1,gate_error,2020-06-13 08:38:20+00:00
ibmqx2,2,u1,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,2,u2,gate_error,2020-06-13 08:38:20+00:00
ibmqx2,2,u2,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,2,u3,gate_error,2020-06-13 08:38:20+00:00
ibmqx2,2,u3,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,2,cx,gate_error,2020-06-13 08:50:50+00:00
ibmqx2,2,cx,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,2,cx,gate_error,2020-06-13 08:56:30+00:00
ibmqx2,2,cx,gate_error,2020-06-13 09:01:47+00:00
ibmqx2,2,cx,gate_error,2020-06-13 09:11:55+00:00
ibmqx2,3,,T1,2020-06-12 08:27:20+00:00
ibmqx2,3,,T2,2020-06-13 08:31:56+00:00
ibmqx2,3,,frequency,2020-06-13 09:11:55+00:00
ibmqx2,3,,readout_error,2020-06-13 08:30:28+00:00
ibmqx2,3,,prob_meas0_prep1,2020-06-13 08:30:28+00:00
ibmqx2,3,,prob_meas1_prep0,2020-06-13 08:30:28+00:00
ibmqx2,3,id,gate_error,2020-06-13 08:39:53+00:00
ibmqx2,3,id,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,3,u1,gate_error,2020-06-13 08:39:53+00:00
ibmqx2,3,u1,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,3,u2,gate_error,2020-06-13 08:39:53+00:00
ibmqx2,3,u2,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,3,u3,gate_error,2020-06-13 08:39:53+00:00
ibmqx2,3,u3,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,3,cx,gate_error,2020-06-13 09:01:47+00:00
ibmqx2,3,cx,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,3,cx,gate_error,2020-06-13 09:06:33+00:00
ibmqx2,4,,T1,2020-06-13 08:31:00+00:00
ibmqx2,4,,T2,2020-06-13 08:32:54+00:00
ibmqx2,4,,frequency,2020-06-13 09:11:55+00:00
ibmqx2,4,,readout_error,2020-06-13 08:30:28+00:00
ibmqx2,4,,prob_meas0_prep1,2020-06-13 08:30:28+00:00
ibmqx2,4,,prob_meas1_prep0,2020-06-13 08:30:28+00:00
ibmqx2,4,id,gate_error,2020-06-13 08:41:36+00:00
ibmqx2,4,id,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,4,u1,gate_error,2020-06-13 08:41:36+00:00
ibmqx2,4,u1,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,4,u2,gate_error,2020-06-13 08:41:36+00:00
ibmqx2,4,u2,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,4,u3,gate_error,2020-06-13 08:41:36+00:00
ibmqx2,4,u3,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,4,cx,gate_error,2020-06-13 09:11:55+00:00
ibmqx2,4,cx,gate_length,2020-06-13 09:11:55+00:00
ibmqx2,4,cx,gate_error,2020-06-13 09:06:33+00:00
ibmq_16_melbourne,0,,T2,2020-06-10 06:29:46+00:00
ibmq_16_melbourne,0,,frequency,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,0,,readout_error,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,0,,prob_meas0_prep1,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,0,,prob_meas1_prep0,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,0,id,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,0,id,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,0,u1,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,0,u1,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,0,u2,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,0,u2,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,0,u3,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,0,u3,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,0,cx,gate_error,2020-06-13 06:59:00+00:00
ibmq_16_melbourne,0,cx,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,0,cx,gate_error,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,,T1,2020-06-13 06:42:43+00:00
ibmq_16_melbourne,1,,T2,2020-06-13 06:46:05+00:00
ibmq_16_melbourne,1,,frequency,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,,readout_error,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,1,,prob_meas0_prep1,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,1,,prob_meas1_prep0,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,1,id,gate_error,2020-06-13 06:50:03+00:00
ibmq_16_melbourne,1,id,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,u1,gate_error,2020-06-13 06:50:03+00:00
ibmq_16_melbourne,1,u1,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,u2,gate_error,2020-06-13 06:50:03+00:00
ibmq_16_melbourne,1,u2,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,u3,gate_error,2020-06-13 06:50:03+00:00
ibmq_16_melbourne,1,u3,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,cx,gate_error,2020-06-13 06:59:00+00:00
ibmq_16_melbourne,1,cx,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,1,cx,gate_error,2020-06-13 07:05:22+00:00
ibmq_16_melbourne,1,cx,gate_error,2020-06-13 07:55:16+00:00
ibmq_16_melbourne,2,,T1,2020-06-13 06:42:43+00:00
ibmq_16_melbourne,2,,T2,2020-06-13 06:44:35+00:00
ibmq_16_melbourne,2,,frequency,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,2,,readout_error,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,2,,prob_meas0_prep1,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,2,,prob_meas1_prep0,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,2,id,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,2,id,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,2,u1,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,2,u1,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,2,u2,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,2,u2,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,2,u3,gate_error,2020-06-13 06:48:10+00:00
ibmq_16_melbourne,2,u3,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,2,cx,gate_error,2020-06-13 07:05:22+00:00
ibmq_16_melbourne,2,cx,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,2,cx,gate_error,2020-06-13 07:10:03+00:00
ibmq_16_melbourne,2,cx,gate_error,2020-06-13 08:00:19+00:00
ibmq_16_melbourne,3,,T1,2020-06-13 06:42:43+00:00
ibmq_16_melbourne,3,,T2,2020-06-13 06:46:05+00:00
ibmq_16_melbourne,3,,frequency,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,3,,readout_error,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,3,,prob_meas0_prep1,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,3,,prob_meas1_prep0,2020-06-13 06:41:59+00:00
ibmq_16_melbourne,3,id,gate_error,2020-06-13 06:50:03+00:00
ibmq_16_melbourne,3,id,gate_length,2020-06-13 08:26:48+00:00
ibmq_16_melbourne,3,u1,gate_error,2020-06-13 06:50:03+00:00
ibmq_16_melbourne,3,u1,gate_length,2020-06-13 08:26:48+00:00
