backend,qubit,datetime,name,units,value,log_datetime
ibmq_16_melbourne,8,2020-06-23T08:28:10+00:00,frequency,GHz,4.740671202529401,2020-06-23T10:04:48.511272
ibmq_16_melbourne,8,2020-06-23T06:25:05+00:00,readout_error,,0.269,2020-06-23T10:04:48.511272
ibmq_16_melbourne,8,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.257,2020-06-23T10:04:48.511272
ibmq_16_melbourne,8,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.281,2020-06-23T10:04:48.511272
ibmq_16_melbourne,8,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T06:26:14+00:00,T1,탎,41.88775605851111,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T06:27:28+00:00,T2,탎,80.87141313235863,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T08:28:10+00:00,frequency,GHz,4.963278638077342,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T06:25:05+00:00,readout_error,,0.062000000000000055,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.087,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.03700000000000003,2020-06-23T10:04:48.511272
ibmq_16_melbourne,9,2020-06-23T08:28:10+00:00,id_length,ns,142.22222222222223,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T06:26:14+00:00,T1,탎,52.020225725025405,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T06:28:38+00:00,T2,탎,51.464899481281925,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T08:28:10+00:00,frequency,GHz,4.945209083319202,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T06:25:05+00:00,readout_error,,0.022499999999999964,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.038000000000000034,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.007,2020-06-23T10:04:48.511272
ibmq_16_melbourne,10,2020-06-23T08:28:10+00:00,id_length,ns,142.22222222222223,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T06:26:14+00:00,T1,탎,71.64494635627246,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T06:27:28+00:00,T2,탎,121.95514536133005,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T08:28:10+00:00,frequency,GHz,5.004970296509349,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T06:25:05+00:00,readout_error,,0.05149999999999999,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.08499999999999996,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.018,2020-06-23T10:04:48.511272
ibmq_16_melbourne,11,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-23T06:26:14+00:00,T1,탎,89.64433887329514,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-20T06:33:55+00:00,T2,탎,54.47889027747072,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-23T08:28:10+00:00,frequency,GHz,4.759996297141626,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-23T06:25:05+00:00,readout_error,,0.04700000000000004,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.052,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.04200000000000004,2020-06-23T10:04:48.511272
ibmq_16_melbourne,12,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T06:26:14+00:00,T1,탎,30.098223787171026,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T06:27:28+00:00,T2,탎,60.434060164898696,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T08:28:10+00:00,frequency,GHz,4.968327436839626,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T06:25:05+00:00,readout_error,,0.08550000000000002,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.123,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.04800000000000004,2020-06-23T10:04:48.511272
ibmq_16_melbourne,13,2020-06-23T08:28:10+00:00,id_length,ns,142.22222222222223,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T06:26:14+00:00,T1,탎,41.65029277757492,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T06:28:38+00:00,T2,탎,47.33689275968059,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T08:28:10+00:00,frequency,GHz,5.00147685426073,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T06:25:05+00:00,readout_error,,0.05800000000000005,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T06:25:05+00:00,prob_meas0_prep1,,0.10599999999999998,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T06:25:05+00:00,prob_meas1_prep0,,0.01,2020-06-23T10:04:48.511272
ibmq_16_melbourne,14,2020-06-23T08:28:10+00:00,id_length,ns,53.33333333333333,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-06-23T06:04:13+00:00,T1,탎,115.18442531339927,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-05-15T06:15:24+00:00,T2,탎,17.14151362421807,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-06-23T06:19:07+00:00,frequency,GHz,4.7964309671677245,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-06-23T06:04:02+00:00,readout_error,,0.017000000000000015,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-06-23T06:04:02+00:00,prob_meas0_prep1,,0.02200000000000002,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-06-23T06:04:02+00:00,prob_meas1_prep0,,0.012,2020-06-23T10:04:48.511272
ibmq_vigo,0,2020-06-23T06:19:07+00:00,id_length,ns,35.55555555555556,2020-06-23T10:04:48.511272
ibmq_vigo,1,2020-06-23T06:04:13+00:00,T1,탎,80.39286342091094,2020-06-23T10:04:48.511272
