,0.5,1.0,1.5,2.0
4536,-1.7949734914923585,-1.7944991198693747,-1.7926691449310679,-1.792965120035757
4537,-1.7944995395940455,-1.7946879355496599,-1.7934233356131277,-1.7929568949961747
4538,-1.7949040547952324,-1.7941867348426337,-1.7926159650313815,-1.7858238898010843
4539,-1.794917683754209,-1.7948892204651183,-1.794809540255978,-1.7856501112863097
4540,-1.7948020574307308,-1.794735151561777,-1.793325759866998,-1.7938526370922305
4541,-1.7948441167013502,-1.7931706501611,-1.7947026715969372,-1.793093174337971
4542,-1.7948367276386659,-1.7940172731936905,-1.7936794758122894,-1.794250516994285
4543,-1.7949573024898648,-1.7928116109185999,-1.7937744861572076,-1.7909590428358542
4544,-1.7947645553371412,-1.7938304351867123,-1.7929975527460371,-1.7902613621980938
4545,-1.7948517550699838,-1.7945123276814146,-1.7941202452663085,-1.7935311593073275
4546,-1.7946565404846773,-1.792994875774001,-1.7936359658139422,-1.7875195042645675
4547,-1.7946883963563984,-1.7949123724488236,-1.7934703693345997,-1.7916979370602413
4548,-1.7949180912046405,-1.7942739449492116,-1.7947932872467545,-1.7927063517430628
4549,-1.7948955972612115,-1.794866554536588,-1.7942598714410778,-1.7917657065104693
4550,-1.794904278053725,-1.7947788467589554,-1.7936389049099035,-1.7917764494141284
4551,-1.7944196004128068,-1.79362067330299,-1.7932974801284243,-1.7920116319314983
4552,-1.7949911553219298,-1.7943121644363216,-1.7923118794526083,-1.7934269499868145
4553,-1.7948476060951077,-1.7939930816043999,-1.7941199106137466,-1.7918935029650496
4554,-1.7948499535199938,-1.7940652850465741,-1.7940588847328685,-1.786803313289721
4555,-1.7948775508762471,-1.794698816497972,-1.7923873416740768,-1.7931179371056893
4556,-1.7949772039616536,-1.7942795319760065,-1.7940103802987943,-1.792279489723604
4557,-1.7949639555823627,-1.794265638275125,-1.794817571990726,-1.7825254450547805
4558,-1.794647430227979,-1.7937649872799526,-1.7925402333258127,-1.7899353660132244
4559,-1.794804872373159,-1.7939872805583932,-1.794108596758593,-1.7937537447110417
4560,-1.7946470666269745,-1.794360163409356,-1.792583207766813,-1.7932115917176927
4561,-1.7947239829742245,-1.7945156504361397,-1.7907228200742114,-1.7925000489316347
4562,-1.7948945108196568,-1.7938190318520881,-1.793832704544467,-1.7920226932897443
4563,-1.7948758816117012,-1.7941099806233642,-1.7902159330249896,-1.787677955177571
4564,-1.7949748281280127,-1.7941511436576272,-1.794798521715459,-1.7921684240360984
4565,-1.79438544699532,-1.7948672624850945,-1.7929657794932474,-1.7929854327753931
4566,-1.795011655159655,-1.794398260541674,-1.7913493845793025,-1.791243339240753
4567,-1.7949646489505195,-1.7942581175584407,-1.7934387881199112,-1.7930135014766457
4568,-1.7948729287045964,-1.7932460207133272,-1.7914871926543594,-1.7919119832567576
4569,-1.7948366902955677,-1.7940929378790968,-1.7924071258997307,-1.789420665681916
4570,-1.7947615208929752,-1.7940255413952633,-1.7939782715715344,-1.7863590471165351
4571,-1.794740876389035,-1.7938680861390224,-1.7932479171851112,-1.7915702913786369
4572,-1.7945710483135968,-1.7941399877593907,-1.7944810772093653,-1.7905521172168553
4573,-1.7949569457188053,-1.7943155865356528,-1.7918510202085336,-1.7926028962696061
4574,-1.794893122084758,-1.7943845009716541,-1.7938248995227442,-1.792444304941714
4575,-1.7948950144171716,-1.7943202003972072,-1.7932535353330255,-1.7929320892096168
4576,-1.7950303678207122,-1.7937694632283623,-1.7910709585526852,-1.7942216573545644
4577,-1.7949726327936837,-1.7942942241204813,-1.7906210494432502,-1.7921693201664746
4578,-1.7947850985951175,-1.7948644178718687,-1.7946059265753895,-1.7915074411829033
4579,-1.7949395766258265,-1.794460306806943,-1.7935633346105102,-1.7926259983887565
4580,-1.7946590664203188,-1.794418319417532,-1.7902957206565422,-1.7939618982937957
4581,-1.7946718756255562,-1.7941054603664541,-1.7939889063675407,-1.794248847472243
4582,-1.7946682772909168,-1.7950205252935725,-1.7930549850919977,-1.7824963400671545
4583,-1.7949415331520464,-1.7936411140820288,-1.7920987930113392,-1.7900002341569947
4584,-1.7949825337306424,-1.7942244220621255,-1.7927466579465148,-1.7917458553512227
4585,-1.7946969215944828,-1.7940408105975787,-1.793192127131249,-1.7850625471935075
4586,-1.7947547962364858,-1.7941770245801267,-1.7938316421406857,-1.7887904755146917
4587,-1.7946649342077823,-1.793805485441005,-1.793555794495282,-1.793262886932871
4588,-1.7947213689381853,-1.793290385247903,-1.7948247811364006,-1.7882220486508227
4589,-1.7947486083249093,-1.7939692591835321,-1.793690122727903,-1.7876690926458851
4590,-1.7946255086792844,-1.7946237660878643,-1.794083560193134,-1.791975879095245
4591,-1.7948799595731004,-1.793689461687135,-1.7942055072907586,-1.7944088069754573
4592,-1.7946623305812373,-1.7949015146966885,-1.7924269989797597,-1.792427100366803
4593,-1.7948773504307973,-1.7933390551692614,-1.792944253999474,-1.7937624025124257
4594,-1.7948434237016837,-1.7938215545418283,-1.790699956936008,-1.7906860453924405
4595,-1.794847978076267,-1.7948270982155456,-1.7947740372128764,-1.7895137821506748
4596,-1.794897634879133,-1.7946450349532794,-1.7927439738482744,-1.793104825631909
4597,-1.7949097831004095,-1.79407642100128,-1.7936948013863554,-1.7879914735638847
4598,-1.794844197374156,-1.7933764157844712,-1.7933013307592582,-1.7923769399491913
4599,-1.7946241034077097,-1.7930467009639934,-1.7939417829692645,-1.7912190309199127
4600,-1.794797135955841,-1.7938959555824,-1.7934048782693108,-1.7922237980916251
4601,-1.7946968912568453,-1.794011270117562,-1.791159842172148,-1.7931043760214234
4602,-1.7948641761020134,-1.794519016257289,-1.7930292765235571,-1.7941089588659929
4603,-1.7948772521439318,-1.7947709001582322,-1.793373112263635,-1.7914174266506824
4604,-1.7948911491256996,-1.7923917678728223,-1.793534534936919,-1.7926859519476508
4605,-1.7948989282217653,-1.7944267667843967,-1.792961050468548,-1.7898693240968482
4606,-1.795032822745649,-1.7946698029647767,-1.7936931219066183,-1.7934848502164444
4607,-1.7946676921723057,-1.794549497122502,-1.7928261582014235,-1.789947237528753
4608,-1.794788843291351,-1.7947246479744163,-1.7928937538743717,-1.7912346824822332
4609,-1.794705707530047,-1.7946051309350217,-1.7941074796878063,-1.7935379219023848
4610,-1.794453544041128,-1.7933224478231324,-1.7929988917540667,-1.7907190575725724
4611,-1.7949046756333544,-1.7943838775950562,-1.7913764398882064,-1.7902608418722468
4612,-1.7949305620805207,-1.7942575325922299,-1.7938104397390757,-1.7941614955606167
4613,-1.7948515093934994,-1.794031641455906,-1.792737178982473,-1.7924518419339364
4614,-1.7947480233034199,-1.7944002416889355,-1.7941724380562996,-1.7940817667050812
4615,-1.7948672779656167,-1.794606184524002,-1.7934304799457197,-1.7914386664398907
4616,-1.794861089296314,-1.7943535117770344,-1.7875035729402193,-1.7935681071161205
4617,-1.794770936307131,-1.7942514605346107,-1.7928889262054675,-1.79098882637267
4618,-1.7948161488749428,-1.7938567814970092,-1.7931861604515476,-1.7913495969401156
4619,-1.7945797761263584,-1.7937155821652595,-1.7923234284563154,-1.7928456585478247
4620,-1.794948198592199,-1.79279805979315,-1.793385791675953,-1.7936432566956868
4621,-1.7948370129250548,-1.7936050446160139,-1.7921898402814813,-1.7921233452595458
4622,-1.794983968268033,-1.7941270793562347,-1.792460513971617,-1.7897480506347
4623,-1.7947547833098367,-1.7946839843060518,-1.7939844044353703,-1.7908185963720784
4624,-1.7948963336176134,-1.7943631443049197,-1.7938108189375126,-1.78193839217045
4625,-1.7946110548651348,-1.7944084151607396,-1.794157462788644,-1.791027912481072
4626,-1.7949111083695302,-1.7948833870345975,-1.7932209040870342,-1.7936246732095682
4627,-1.7949691318175205,-1.7948068248894993,-1.7917093994303563,-1.793229375697794
4628,-1.794950316981804,-1.79475465180075,-1.7925875930502908,-1.7930080503051828
4629,-1.7944642845394903,-1.7946723090977619,-1.794292964032704,-1.7898197744999504
4630,-1.7948418061962195,-1.7946598690296105,-1.7914951716322323,-1.7931336305797736
4631,-1.7947078332924438,-1.7936271687987206,-1.7886066859654972,-1.7928476721925486
4632,-1.7945848759217178,-1.7937294066813063,-1.7911021424332898,-1.7933372902210416
4633,-1.794928604160749,-1.793878896242611,-1.7929189863035364,-1.7902259110560041
4634,-1.7947759708959374,-1.7946218779541419,-1.7931716050665987,-1.794065011127186
4635,-1.794983034681726,-1.7922337888406452,-1.7923479562304525,-1.7902118937868616
4636,-1.7946000427628288,-1.7944967137453771,-1.793361766868977,-1.7914488576881196
4637,-1.7948684136470487,-1.7945993966632277,-1.7941057371197333,-1.794253195005779
4638,-1.7948848868414835,-1.794180658597171,-1.7924121553435963,-1.7908126052450055
4639,-1.7946586827446334,-1.7943204790055467,-1.7936581609931994,-1.7907829338830445
4640,-1.794912485487127,-1.7934298566609481,-1.7930989058239868,-1.7929712133310505
4641,-1.7945986774510203,-1.7941472980138502,-1.7934307717968965,-1.790256610009805
4642,-1.7947815169343904,-1.7942925790712818,-1.7943887380268537,-1.790399601217147
4643,-1.79500471404996,-1.7938373024169378,-1.792491909540824,-1.7864098556856158
4644,-1.795015197774878,-1.7944949597507618,-1.7938608711022939,-1.790636590383873
4645,-1.7948371181024347,-1.7938114166809893,-1.7943321504800485,-1.7933768525420701
4646,-1.7945733595608393,-1.7945690747667047,-1.7909844191686495,-1.7908400937721305
4647,-1.7949901144096256,-1.7946176797262567,-1.791070762071815,-1.7933269229243896
4648,-1.7948984392396663,-1.794909783361926,-1.7922333774419523,-1.7943493271444653
4649,-1.7948548522846948,-1.79462108598451,-1.794232213443088,-1.7921364714216992
4650,-1.7945985995732048,-1.79438069046795,-1.7922625678204607,-1.7911127403105558
4651,-1.7948004469937362,-1.794568759337632,-1.7931940656543561,-1.791237842037292
4652,-1.7947041088199196,-1.794351495901306,-1.7927983637123088,-1.7934179462889532
4653,-1.794970118669703,-1.7938118603210214,-1.7936384856357686,-1.7879530302398736
4654,-1.7948696702202227,-1.793828754662983,-1.7920093734299283,-1.792940021304787
4655,-1.7949750832882714,-1.7946609671282476,-1.7934048660826423,-1.7915053261081675
4656,-1.7947933486210232,-1.7944871679226309,-1.7925647563261389,-1.7941099545518875
4657,-1.7945513582801222,-1.7938893799212798,-1.7916930190980915,-1.7928175397727486
4658,-1.7945388051974172,-1.794236832130894,-1.7939201503786784,-1.7875300530278733
4659,-1.7949614597727257,-1.7924037569077305,-1.7922782346939234,-1.7811523440052714
4660,-1.7946371848878364,-1.7939567463840878,-1.7934719326227924,-1.7878037927303716
4661,-1.7947912641608563,-1.7946791191406635,-1.7933522695612663,-1.793242018454022
4662,-1.7948358369546265,-1.7947127802954155,-1.793313717770654,-1.7910531491781447
4663,-1.7948620818592482,-1.794171508427268,-1.7934959620207895,-1.7929851279065057
4664,-1.7948788687181914,-1.793620364061348,-1.794363493819493,-1.7912997022541726
4665,-1.7946581865291704,-1.7945560855686156,-1.7939734381277725,-1.7901949482540904
4666,-1.794839076721997,-1.7942542445881036,-1.7937683276309733,-1.791386357190844
4667,-1.794690418299139,-1.7945427602557982,-1.7934384283921063,-1.793846310280811
4668,-1.7949117079532846,-1.7925777028561836,-1.7873947029495714,-1.7903946433194333
4669,-1.79474608548568,-1.79432264518369,-1.7922957187821438,-1.7884630458530713
4670,-1.7947274693501507,-1.7946365809357503,-1.7943123270808268,-1.7930464907279968
4671,-1.7946623801969621,-1.7943613027858722,-1.7922669172188832,-1.7916096828409902
4672,-1.7949358561737652,-1.7947623408847142,-1.7943933725136687,-1.7921726730866436
4673,-1.7946855999616165,-1.7939628753765835,-1.7923079127783716,-1.7904468000003404
4674,-1.79481231158332,-1.7940436521266607,-1.7922878601988774,-1.7844679430353982
4675,-1.7946981911616715,-1.7944096911394045,-1.7935434966960528,-1.7924561493252666
4676,-1.7944221999362102,-1.794771504048612,-1.7935403417615075,-1.7923479394597093
4677,-1.794687615155493,-1.7943998951029156,-1.792508121427355,-1.7939948711772444
4678,-1.7947576035971369,-1.7946410200225622,-1.7882965854014694,-1.7942736885954604
4679,-1.794832328452128,-1.7935780387910139,-1.7928308233129286,-1.7928863789084903
4680,-1.7949301499915151,-1.7936618964166327,-1.7940515340241474,-1.792828041448903
4681,-1.7949571776193998,-1.7945081940710788,-1.7929788854019797,-1.7927289027983901
4682,-1.7947808125140223,-1.7946071544873865,-1.794181728944337,-1.7932571670170458
4683,-1.7949489855866405,-1.7940146879582912,-1.7946110213056987,-1.7926000182084652
4684,-1.7945043060244863,-1.7942199503980005,-1.7935728599021508,-1.791036249033655
4685,-1.79491110459472,-1.7931580189005993,-1.793546511707667,-1.7906006132430288
4686,-1.7949879270735394,-1.7934211298952252,-1.7936129877628844,-1.79241490891278
4687,-1.794999219055096,-1.7938690237188735,-1.7938102805064433,-1.7922292479367878
4688,-1.79494741994782,-1.7947324798698643,-1.7947995555420344,-1.7926937892105541
4689,-1.794924988792589,-1.794679643229545,-1.7926933859449243,-1.78948935760175
4690,-1.7949081419351183,-1.7946042252537495,-1.7916743845655874,-1.7938591510932411
4691,-1.7949115079293043,-1.7944779237317239,-1.7933729030735066,-1.792345677274669
4692,-1.7948022433909776,-1.7941546752780524,-1.7922330582131958,-1.787901667798959
4693,-1.7949697137169527,-1.7949159667020065,-1.7939534686934595,-1.7818350288763312
4694,-1.7943872753017835,-1.793850296386592,-1.7943229074170952,-1.7934563903307765
4695,-1.7946874201353966,-1.7935257253496812,-1.7920457054951864,-1.7879328985429677
4696,-1.7947788410101144,-1.7947134397447613,-1.7929711360742033,-1.78947789540696
4697,-1.7948251292382973,-1.7943805324336721,-1.7922159092641725,-1.7921766173472105
4698,-1.7947992780939748,-1.794573976921594,-1.7932444601423374,-1.7883773050772493
4699,-1.7949295138267582,-1.7947140709709168,-1.794429277073215,-1.7931886131250119
4700,-1.794876063892604,-1.7945716706752424,-1.7921259320775487,-1.789753626449574
4701,-1.7949698792313193,-1.7937754810341566,-1.7944243604237111,-1.7928317641295175
4702,-1.7947173143780097,-1.7944090595196913,-1.7933662866166076,-1.790558539304732
4703,-1.7947651556210005,-1.7946772788225267,-1.7920788249030775,-1.7915617139193576
4704,-1.7948478345471917,-1.794618033679889,-1.7937010413973014,-1.7898407009718231
4705,-1.7945526243369558,-1.7940171342557816,-1.7918387395158741,-1.7930153563696523
4706,-1.794950392504859,-1.793689984419798,-1.7916864708087208,-1.7921760175192802
4707,-1.7947317026380873,-1.794037115550061,-1.7919000275647055,-1.7919563239068965
4708,-1.794816855226787,-1.7943103558323972,-1.793677822935077,-1.7933602641418729
4709,-1.7948781567762735,-1.7939945876389691,-1.7905868245344898,-1.7884452191755682
4710,-1.7946833154263526,-1.79305863217611,-1.7938318098805754,-1.7874288908197435
4711,-1.7947930854752907,-1.7945292181241963,-1.7947943091586493,-1.7923769781422478
4712,-1.7948359294717215,-1.794619273077375,-1.7933994156601685,-1.7915080015305325
4713,-1.7948896744159093,-1.7946497520772267,-1.7939176937833388,-1.791677591044941
4714,-1.7946930518117485,-1.7941845897309934,-1.7941319518439562,-1.79083106117728
4715,-1.7949253861658132,-1.7934060141580157,-1.7932110714796003,-1.791000554919052
4716,-1.7947108347010916,-1.794100765785792,-1.7936516970782022,-1.7899184943276458
4717,-1.7948691512748025,-1.7927319690208168,-1.7935457091510525,-1.7915793455042985
4718,-1.7947925103729734,-1.794599658746744,-1.7933553430930693,-1.789940572036287
4719,-1.7944114709480616,-1.7938300508640201,-1.7933748406783465,-1.7934102355563661
4720,-1.7948999275917268,-1.7938809864448304,-1.7946009293568528,-1.7911066338678405
4721,-1.7947935891672577,-1.7935566841739754,-1.793885259904171,-1.7884136537434678
4722,-1.7949646843542095,-1.7944988658580063,-1.791990143234329,-1.7918411034433037
4723,-1.7946969982347496,-1.793383302920358,-1.7926290323208187,-1.7903166035921012
4724,-1.7948450168327412,-1.7944717341391438,-1.792345379984112,-1.792625462635627
4725,-1.7948511646492677,-1.7948059076667089,-1.7928945559839442,-1.791416301101369
4726,-1.7947393348115466,-1.79484852256166,-1.7909623105052843,-1.790955128954597
4727,-1.794558510171961,-1.7924293979195682,-1.7936581603626935,-1.7924135386344235
4728,-1.7949416553537485,-1.794590463559135,-1.7935023335660047,-1.7893858103648907
4729,-1.7948710878636671,-1.7947765806670035,-1.793573854421227,-1.7928930025453078
4730,-1.7948486520437161,-1.7942741428643139,-1.793549448963409,-1.7902218448222893
4731,-1.7947350810710554,-1.7946679950416446,-1.7938691004356309,-1.7892578196833433
4732,-1.7948817938593706,-1.794491126089092,-1.793859140113404,-1.7909096362531098
4733,-1.7948353171964644,-1.793260148474833,-1.7923278805959388,-1.7926225216540326
4734,-1.7949873928592046,-1.7944288822137058,-1.7941751156575914,-1.7882012404530776
4735,-1.7948665380077353,-1.7938882850671072,-1.7918568984123908,-1.7921430346282214
4736,-1.794686657514984,-1.7941057737365051,-1.7934255542204212,-1.7922752311745362
4737,-1.7947189570904074,-1.7938294545950155,-1.7938094671371105,-1.7906851271868383
4738,-1.7947829202163548,-1.79345597491179,-1.7946581638565293,-1.7918438457384203
4739,-1.7949298277107495,-1.7943730663478008,-1.7929608697260098,-1.7913633651491956
4740,-1.7948400173773864,-1.7943593690095725,-1.793087962870986,-1.7900040695029467
4741,-1.794536202336366,-1.7948027464005398,-1.7929912605472953,-1.792481131901815
4742,-1.7949240922451255,-1.7938538449085972,-1.792895115713354,-1.7936730678689514
4743,-1.7948379585938028,-1.7945894598345513,-1.792943310506309,-1.7924281698005486
4744,-1.7947771035536388,-1.7943322842789629,-1.7927476802650537,-1.7918979907245052
4745,-1.7949425512405188,-1.7940963737609157,-1.7927821103419261,-1.7924959736817503
4746,-1.7947903038057507,-1.7945653710231304,-1.7942313244074608,-1.7916034630734428
4747,-1.7949802683725493,-1.7942488525798823,-1.793777313331673,-1.790182863395923
4748,-1.794805498373951,-1.7943544849135504,-1.793903515612699,-1.7922113584686274
4749,-1.7948216028789798,-1.7945354024434381,-1.7909193532847731,-1.7914272769507646
4750,-1.7948245437690853,-1.7943608468663423,-1.794050184082026,-1.7912527178331583
4751,-1.7949699851930876,-1.7932743043387813,-1.7936612846572415,-1.7920311201699348
4752,-1.7947025930760776,-1.7937841021010374,-1.7947097504044718,-1.7937790497000294
4753,-1.794984153176014,-1.793600380220474,-1.7932669168734483,-1.7906401107353849
4754,-1.7947836946056976,-1.7941916321516667,-1.7933852328541495,-1.7924354387324737
4755,-1.7947281729962237,-1.7939537965968424,-1.7918933031065836,-1.7906005395824638
4756,-1.7947581926426355,-1.7937909987684084,-1.7931122769677994,-1.7928437339149685
4757,-1.7948729539462862,-1.7930602924911956,-1.7934906852562287,-1.7924830623979777
4758,-1.795027680042896,-1.7946019143965535,-1.7944962916828362,-1.7906321188084633
4759,-1.794776097660176,-1.7939297569031294,-1.7893384307460694,-1.7926171448546544
4760,-1.7949106202888125,-1.793961130941798,-1.7926170936907977,-1.789593587722647
4761,-1.7949423234105633,-1.7943627085585143,-1.7946932274484575,-1.7933939742486384
4762,-1.794880800416443,-1.7933292146216375,-1.791935092923997,-1.7909410526049268
4763,-1.7944103015345805,-1.7946190822366739,-1.7944488478667053,-1.7889050425174162
4764,-1.7948430634516157,-1.7942006727725992,-1.7923278511658476,-1.7924037020088956
4765,-1.7948686772535256,-1.793292982370251,-1.7938382799733135,-1.7913865095272197
4766,-1.7949666220098426,-1.7937150213620316,-1.7939331656596518,-1.7928923152109202
4767,-1.7947029984703042,-1.794497261190095,-1.7944196609106804,-1.791923093290924
4768,-1.7948280400980192,-1.791611505860222,-1.7941887634221207,-1.7927790881251862
4769,-1.7945554179294159,-1.7935649028032608,-1.7935063425878173,-1.7921003653154317
4770,-1.794851847281274,-1.7947652224275648,-1.7929684361253728,-1.7887661161591808
4771,-1.7948446199429313,-1.7939206174146471,-1.7930909496967107,-1.791350766489803
4772,-1.7949471362462917,-1.794729179385043,-1.7938014082852007,-1.7917902885019255
4773,-1.795017019064404,-1.7942668776109434,-1.7921471178882822,-1.791445941840363
4774,-1.7949729250419229,-1.794836123893864,-1.7938758262375436,-1.7911752021758616
4775,-1.7949830591344835,-1.7946218860639471,-1.7915786934405338,-1.7902349152509998
4776,-1.795023271111367,-1.7941336155518965,-1.793648029661112,-1.7908090859587007
4777,-1.7947101273881112,-1.7940973578627195,-1.7923225974012698,-1.7917135198289236
4778,-1.7948627133393886,-1.794666700130131,-1.7937777232018974,-1.7892413938721425
4779,-1.7949369926335406,-1.793880599209992,-1.7926355266621996,-1.793616023857167
4780,-1.794778025594133,-1.7946184877834919,-1.7923929311628883,-1.7875321380686267
4781,-1.7948060396363443,-1.794130918507697,-1.7913046460066693,-1.7940216047893947
4782,-1.7948023025181181,-1.7938769230311558,-1.793661809888615,-1.7908000119881697
4783,-1.7947483872342165,-1.7945230653982083,-1.7921808570694941,-1.7930161863799594
4784,-1.7949042826663535,-1.794443609966882,-1.793955963519382,-1.7915570852331077
4785,-1.7949579996532425,-1.792913186550218,-1.7933706572236021,-1.791253748890073
4786,-1.7949266377558177,-1.794734574072527,-1.7936768344384828,-1.793850446733439
4787,-1.794917540543413,-1.794034440679768,-1.7921193859904627,-1.7923307993679158
4788,-1.7948081918325036,-1.7937752065687989,-1.7942597266570857,-1.7925716455099554
4789,-1.7947631690895938,-1.7944541591913183,-1.7933915505447575,-1.7914433600304611
4790,-1.794935636461614,-1.7942288410124156,-1.7923734775518172,-1.7922282897074917
4791,-1.7948206025686715,-1.7933407020003522,-1.794533036014289,-1.792979607286259
4792,-1.794911343294786,-1.7948935656010279,-1.7925470018826601,-1.791566697879108
4793,-1.7948939370515011,-1.793986777441786,-1.7932941166005714,-1.7906030690975148
4794,-1.7949767429114272,-1.7944857860593808,-1.7913377322634567,-1.7921286014796234
4795,-1.794850744071218,-1.794915677055232,-1.7937147689349453,-1.7933549297136873
4796,-1.7950212862496637,-1.793008294855457,-1.79270754419396,-1.7895360853431608
4797,-1.7949550772374585,-1.7937717421427863,-1.792464512880566,-1.7924657676948725
4798,-1.794902927345035,-1.7946741470285286,-1.7935425789069197,-1.787476635990007
4799,-1.7948007899817204,-1.7932442035072573,-1.7927800500012288,-1.7884622613405305
4800,-1.7947616292233666,-1.794515421801668,-1.7913326190357002,-1.7885840058784719
4801,-1.7949497429066212,-1.7940926965220827,-1.7940305656141036,-1.7932497401079934
4802,-1.7949443057806689,-1.794498062963605,-1.7925747361156028,-1.7859357749615514
4803,-1.7948526206085977,-1.7941593467592436,-1.7918948565750372,-1.7905930435902686
4804,-1.7949329827661353,-1.7934778323985654,-1.7920707002447736,-1.790016791502993
4805,-1.794895282299886,-1.794545836264569,-1.787949817413888,-1.7907295367637883
4806,-1.794700928346108,-1.7949786330520223,-1.7938169621160633,-1.7886935534124615
4807,-1.7946282790857353,-1.7935792146212712,-1.7942798307725147,-1.7880524826551305
4808,-1.7948406870346485,-1.794973258012644,-1.7907227707925477,-1.7928853495824768
4809,-1.7946502155370645,-1.793753729952895,-1.793590655146008,-1.7915865762484002
4810,-1.79494950420962,-1.7941260795030782,-1.79205678855847,-1.790810123586222
4811,-1.7949421086775725,-1.7935718443681408,-1.7940255039964095,-1.7894113957138944
4812,-1.7947256041218012,-1.7944124989780148,-1.79242126314828,-1.791772259950664
4813,-1.794908021396759,-1.7942215803277721,-1.794345515030797,-1.7894982127526
4814,-1.7946675421627538,-1.7934040275443115,-1.7932574305354616,-1.7908225058843332
4815,-1.7948291122945825,-1.794314516729938,-1.7940516383437939,-1.7891958738795464
4816,-1.794722919108383,-1.7942239256026729,-1.7910513296462793,-1.7910249070545214
4817,-1.7947000445520906,-1.794775686374388,-1.7936857216494024,-1.7881763742801613
4818,-1.794836431406823,-1.7942422758831789,-1.7912568162942968,-1.7879941880541241
4819,-1.7949186523115916,-1.7946375238300063,-1.7940698395283252,-1.7915723402968395
4820,-1.7945649679082352,-1.7946415491452985,-1.7943477799836334,-1.7924827247922455
4821,-1.7949357081701616,-1.7936914730685103,-1.7938419562232548,-1.7942859302290417
4822,-1.7948469504292186,-1.7936753753950432,-1.7936116030061515,-1.7860348365537777
4823,-1.794775473605043,-1.79352089590805,-1.7912962395809755,-1.792474058096961
4824,-1.79453952185658,-1.7941686254078684,-1.790163836071938,-1.792366684176046
4825,-1.794524072392048,-1.7945171813729752,-1.7942231510876416,-1.7933304864203097
4826,-1.7948472493575602,-1.7943632758575405,-1.792411958138731,-1.7941979627919387
4827,-1.7949095450788493,-1.7945932945805825,-1.793517843460716,-1.7942797996895865
4828,-1.794900530585093,-1.7944390775577796,-1.793022061681694,-1.7936772272508292
4829,-1.7948978182413353,-1.7939942119026613,-1.7940721428644864,-1.793035397003073
4830,-1.7948563489410412,-1.7942559378273217,-1.7907254255044542,-1.7908885515624395
4831,-1.7948535911218615,-1.794523429731388,-1.7899694309099812,-1.792596943187973
4832,-1.7949314643880971,-1.7947664486842347,-1.7918133013022026,-1.7924150251162603
4833,-1.7946101603389735,-1.7940800213426913,-1.79368668438998,-1.7879441892325156
4834,-1.7947622042430804,-1.7944877128736438,-1.7941154305408278,-1.792343700122224
4835,-1.7949804425640292,-1.7942178513055416,-1.7943878594157097,-1.7936693532858097
4836,-1.794896815561088,-1.794116939705745,-1.7934849237978645,-1.7898853156180827
4837,-1.7949290558525512,-1.7944681709950152,-1.7942609981342383,-1.7902463837449452
4838,-1.7946021625231874,-1.7940521933429905,-1.7933855842302215,-1.787104910708339
4839,-1.794907820087018,-1.7944055217793828,-1.7942912743870085,-1.7922108752837376
4840,-1.7947754604731643,-1.7945247417455914,-1.7897787076519265,-1.7894011755152694
4841,-1.7949538883869225,-1.7946569160831136,-1.794155875452952,-1.792425735082773
4842,-1.7949435758379242,-1.7944628670159306,-1.7909084161831872,-1.791123647223773
4843,-1.7949567134337805,-1.7941692052803444,-1.793839083107307,-1.7897763213779034
4844,-1.7949266566660036,-1.7938302537092943,-1.79304947645791,-1.7927688893415823
4845,-1.7949095909855162,-1.7933648115508105,-1.7915234862423073,-1.7919352657310619
4846,-1.7949084512322817,-1.793977883040702,-1.7928080603041763,-1.7922965034287097
4847,-1.794814597765272,-1.794432152720757,-1.7932267284195054,-1.7941900095113683
4848,-1.7947411074849833,-1.7947307945665267,-1.794615313830541,-1.7891648400421203
4849,-1.7949813000641743,-1.7944316217368332,-1.7866944262919544,-1.7915054556927124
4850,-1.7948976961297878,-1.792707764773885,-1.7937438648644743,-1.7933162432265526
4851,-1.794663524571974,-1.7945665354634104,-1.7929399183379982,-1.791706885741996
4852,-1.7945784923530637,-1.7932877060025136,-1.792663718661713,-1.793454626839229
4853,-1.7948183897302685,-1.7935494436379316,-1.7915457860747037,-1.794164318592304
4854,-1.7949321311137452,-1.7935401995499665,-1.7943608649637777,-1.7932780649758888
4855,-1.7948430857868751,-1.793874305178697,-1.791727680494397,-1.793402382479718
4856,-1.7949334776233439,-1.7940050134132972,-1.7931177624767676,-1.7897468544881392
4857,-1.7949582342242985,-1.7931021534456861,-1.793310998833309,-1.7915337716502278
4858,-1.7948714979451048,-1.7937756737822665,-1.7944830422192293,-1.7928657186484376
4859,-1.7948041995817017,-1.7940915086642426,-1.7938822142827453,-1.7887033207483047
4860,-1.7949806367130992,-1.7944056715923076,-1.7936898891961062,-1.792986897457788
4861,-1.7948079814192202,-1.7928456531258798,-1.7939146810488147,-1.7885431661962976
4862,-1.7948402959834506,-1.7943190998652316,-1.7933563599429863,-1.7905487590990807
4863,-1.7949542436737436,-1.7946467393339383,-1.7928391116588152,-1.7923795676036107
4864,-1.7949672701993598,-1.7947603076753778,-1.7936663500264713,-1.792827565207192
4865,-1.7947855585569656,-1.7943711114309422,-1.7930177698732988,-1.7928986992770222
4866,-1.794812561277521,-1.7946430766627406,-1.7929504521566106,-1.7903612946584566
4867,-1.7947273638863719,-1.794574197588294,-1.792923146957326,-1.794606530956619
